id,"Item Type",year,author,title,"Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RNCEUPTK","thesis","2019","Witt, Waldemar","Type-II shell evolution in 98zr","","","","","http://tubiblio.ulb.tu-darmstadt.de/111967/","The atomic nuclei in the Zirconium isotopic chain show a ground-state shape transition uniquely pronounced in the nuclear chart with respect to its abruptness. Between the (mostly) ground-state spherical 96Zr and the ground-state deformed 100Zr, 98Zr lies somewhere between the beginning and the ending of this narrow transition area. This work quantifies the sudden onset of quadrupole collectivity at the transitional nucleus 98Zr. As measure for quadrupole collectivity, the first-time determination of the B(E2;2+ -¿ 0+g.s.) transition strength value of 98Zr was performed: A Coulomb excitation experiment with a radioactive 98Zr ion beam at the Argonne National Laboratory (USA) yielded a decisively small upper limit for the transition strength of interest. Complementary, the respective lifetime of the 2+1 level was measured with the RDDS method employing a 96Zr(18O, 16O)98Zr two-neutron transfer reaction at IFIN-HH (Romania). The analysis of the two independent experiments is described and the results combined and discussed. The findings are compared to recent theory and confirm the predicted shape coexistence in 98Zr as effect of type-II shell evolution. Consequently, the nucleus 98Zr is placed at the brink of the examined structural change and identified as closest nucleus to the critical point of the underlying quantum phase transition.","2019","2024-12-09 22:08:00","2024-12-09 22:38:39","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H58FTXUF","thesis","2018","Lizarazo, Cesar","Gamma-ray spectroscopy of 92,94Se isomeric decay","","","","","http://tubiblio.ulb.tu-darmstadt.de/95312/","The isomeric decay of 92,94Se has been studied by means of gamma-ray decay spectroscopy, in order to explore the nuclear structure of these very neutron-rich exotic nuclei far way from the ?stability line?. The experiment was conducted in March 2015 at the Radioactive Ion Beam Factory of the RIKEN Nishina Center (RIBF-RIKEN) located in Japan. A radioactive beam of exotic nuclei was delivered by the BigRIPS fragment separator, tuned to select the desired products of the in-flight fission of a 238U primary beam on a Be target. This secondary beam impinged on a liquid Hydrogen (LH2) target, producing Selenium nuclei via different nucleon knock-out reactions. The final products passed through the ZeroDegree mass spectrometer, where they were identified on an event-by-event basis by means of determination of the proton number (Z) and mass-to-charge ratio (A/Q), and were finally implanted into a stack of silicon layers of the AIDA detector system. The existence and subsequent decay of isomeric excited states of these nuclei was studied with the EURICA gamma-ray HPGe detector placed around the AIDA layers. New spectroscopic information has been obtained for both isotopes, leading to an extension of their level schemes. In particular, the isomeric state of 94 Se has been observed for the first time. The possible causes of isomerism in these nuclei have been discussed and compared with the results, and it has been found that the presence of oblate-deformed quasi-particle states play an important role in the description of the isomerism phenomenon. The level schemes obtained have been compared with the predictions of different state-of-the-art beyond mean-field calculations, which propose all a prolate-to-oblate shape transition with increasing neutron number taking place between N=56 and N=60 (90,92,94 Se). Based on the observed structure of the level schemes and the deformation character of the isomeric states, the idea of a shape transition into an oblate structure at N=60 is supported.","2018-02","2024-12-09 22:08:00","2024-12-09 22:44:49","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6U3AJJSV","thesis","2018","Lettmann, Marc","Spectroscopy of neutron-rich germanium and krypton isotopes - a quest of triaxiality","","","","","http://tubiblio.ulb.tu-darmstadt.de/103765/","This work covers the spectroscopic analysis of 84,86,88Ge and 94,96Kr isotopes populated by different reactions within the SEASTAR campaign 2015. The experimental setup and the data analysis are described in detail. This analysis includes necessary functionality checks and calibrations of the detectors along the beam line. In-flight γ-ray spectroscopy of 84,86,88Ge was performed after various knock-out reactions. γ-spectroscopy of neutron-rich 88Ge was performed for the first time. The Doppler-corrected γ-ray spectra are analyzed with simulated lineshapes of occurring transitions. In total 16 transitions are observed ten of which so far unknown. New level schemes for 86,88 Ge are proposed based on the observed transition intensities and systematics of neighboring Ge isotopes. The obtained level schemes are compared to state-of-the-art theoretical calculations. The assignment of a 3⁺ state of 86Ge agrees with new shell model and SCCM predictions. The agreement to the level orderings from the collective model by Davydov and co-workers points to an amount of rigid triaxiality in 86Ge. This is the first indication of rigid triaxiality in an unstable, neutron-rich nucleus. In addition, an analysis of reaction cross sections, as well as cross sections for the excitation of a particular state is performed. This data set represents one of the first results for this newly-accessible region of the nuclear chart. Furthermore, 84,86Ge and 94,96Kr are investigated after (p,p') reactions, which excite different states than the knock-out reactions. These states are candidates for octupole 3⁻ states, which are the first benchmark for the octupole degree of freedom in this exotic region. The obtained (p,p') cross sections of the 2⁺₁ states from 94,96Kr are compared to the transition strength known from literature based on the deformation length.","2018","2024-12-09 22:08:00","2024-12-09 22:44:50","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6I866FYV","thesis","2018","Reese, Michael","Intermediate-energy coulomb excitation with the PreSPEC-AGATA setup","","","","","http://tubiblio.ulb.tu-darmstadt.de/102852/","This thesis is about the improvement of software tools and methods for analyzing high resolution γ-ray spectroscopy data of intermediate energy Coulomb excitation experiments at the PreSPEC-AGATA setup. In the past, pioneering experiments have been done in the RISING campaign at GSI. The PreSPEC-AGATA setup has been the next step in the evolution of this type of experiments, with better and more complex instrumentation, leading to higher sensitivity and resolution. This work is relevant for for the preparation of the even more demanding future HISPEC setup at the upcoming FAIR facility. HISPEC experiments will study low-lying excited states of nuclei far from stability, in order to test the validity of nuclear structure models in that area of the nuclear chart. More complex instrumentation results in more complex data analysis programs. In order to deal with the complexity involved in developing such software for the upcoming experiments, a more systematic approach to the development process is needed. Within this work, a software framework was developed to facilitate a systematic and clean software design. This might be helpful for upcoming NUSTAR experiments at FAIR, where a large number of independent detector systems have to be integrated into a big setup. The design of the framework is discussed in the second chapter of this thesis. One important reaction mechanism for the HISPEC experiments is Coulomb excitation at energies of around 150 MeV/u. Because of the purely electromagnetic nature of the interaction, Coulomb excitation is described well by theoretical models. In the third chapter of this thesis, a numerical simulation program for relativistic ion-ion collisions was developed that solves the coupled channel equations for electric Coulomb excitation. In the fourth chapter, the relevant detector systems of the PreSPEC setup are presented, and the calibration of them is discussed. A main aspect of the work was the development of improved ways to analyze data from these devices, and, if possible to provide semi-automatic implementations for their calibration. In the last chapter, the total efficiency of the PreSPEC-setup was determined for a typical Coulomb excitation experiment, and the possibility to measure projectile excitation cross-sections relative to a target excitation cross-section is demonstrated.","2018","2024-12-09 22:08:00","2024-12-09 22:44:43","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6W64MSW","thesis","2017","Stegmann, Robert","One-quadrupole-phonon states of heavy vibrational nuclei studied in coulomb excitation","","","","","http://tubiblio.ulb.tu-darmstadt.de/90059/","One-quadrupole-phonon states of vibrational nuclei have been observed throughout the nuclear chart. Collective quadrupole excitations of symmetric and mixed-symmetric character allow for investigating the underlying microscopic nuclear structure as well as the effective proton-neutron interaction. Isovector valence-shell excitations are distinct especially near shell closures. The N = 80 isotones around the doubly-magic nucleus Sn-132 and the region around the doubly-magic nucleus Pb-208 are of particular interest. Projectile Coulomb-excitation experiments on the radioactive nucleus Sm-142 and the stable nuclei Hg-202 and Hg-204 were performed in order to further our understanding of nuclear structure in these regions. The decay strength of the first excited state of Sm-142 is determined to B(E2;2_1^+ -¿ 0_1^+) = 32 (4) W.u. It is a foundation for the investigation of a possible restoration of shell stabilization in N = 80 isotones above the Z = 58 subshell closure. The 2_1,ms^+ state of Po-212 has recently been identified. The nucleus Hg-204 is the particle-hole conjugate to Po-212 with respect to the doubly-magic nucleus Pb-208. Hg-204 was investigated together with its neighboring even-even isotope Hg-202 for comparison to the situation in Po-212. One quadrupole-phonon mixed-symmetry states are identified in both nuclei, with transition strengths of B(M1;2_7^+ -¿ 2_1^+) = 0.16 (7) ?_N^2 in Hg-202 and B(M1;2_2^+ -¿ 2_1^+) = 0.20 (2)?_N^2 in Hg-204. This is the first time, that isovector valence-shell excitations have been identified in this mass region, using complete sets of decay strengths.","2017","2024-12-09 22:08:00","2024-12-09 22:38:44","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3Q6MH7QZ","thesis","2016","Sua, Martha Liliana Cortes","Inelastic scattering of Ni and Zn isotopes off a proton target","","","","","http://tubiblio.ulb.tu-darmstadt.de/82610/","Inelastic proton scattering of 70,72,74Ni and 76,78,80Zn was performed at the RIBF facility of the RIKEN Nishina Center, Japan, as part of the first SEASTAR campaign. Radioactive isotopes were produced by the in-flight fission of a beam of 238U ions incident on a 3 mm thick Beryllium target. After production, neutron-rich radioactive isotopes were selected and identified on an event-by-event basis using the BigRIPS separator. Selected isotopes of interest were focused onto the liquid hydrogen target of the MINOS device and gamma-rays from inelastic (p, p') reactions were detected with the DALI2 array, consisting of 186 NaI crystals. Outgoing beam-like particles were identified using the ZeroDegree spectrometer. Gamma-rays produced in the reaction were Doppler corrected and the first 2+ and 4+ states in all the isotopes were identified. Detailed data analysis was performed including the implementation of algorithms that discriminate events where more than one particle was present. Using detailed Geant4 simulations, exclusive cross-sections for inelastic proton scattering were obtained. Deformation lengths were deduced from the experimental cross-sections using the coupled-channel calculation code ECIS-97. The deformations lengths of 72,74Ni and 76,80Zn were found to be fairly constant at a value of 0.8(2) fm, suggesting similar vibrational amplitudes, while the isomeric presence in the secondary beams of 70Ni and 78Zn allowed only lower limits for those two isotopes. By combining the deformation lengths with the known B(E2; 0+ -¿ 2+) values, the neutron-to-proton matrix element ratios, Mn/Mp, were obtained. A clear indication of the closed proton shell in the 72,74Ni could be observed, as Mn/Mp ¿ N/Z, indicating an increased contribution of the neutrons to the vibrational amplitude. For the case of 76,80Zn, Mn/Mp ¡ N/Z, indicating an open proton shell.","2016-06","2024-12-09 22:08:00","2024-12-09 22:38:42","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","gamma-ray spectroscopy; Nuclear physics; proton inelastic scattering; #university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N944LG29","thesis","2016","Birkhan, Jonny Hubertus","Elektrische dipol-polarisierbarkeit und spin-M1-stärke aus 48ca(p,p')-daten unter 0?","","","","","http://tubiblio.ulb.tu-darmstadt.de/76995/","In dieser Arbeit wurden 48Ca(p,p')-Daten analysiert, die unter einem Streuwinkel von 0? bei einer Einschussenergie von 295 MeV am Research Center of Nuclear Physics in Osaka, Japan, gemessen worden waren. Die Analysen zielten darauf ab, die statische elektrische Dipol-Polarisierbarkeit für den Bereich der isovektoriellen Dipol-Riesenresonanz (IVGDR) und die totale elektromagnetische M1-Stärke für den prominenten Spin-M1-Übergang bei einer Anregungsenergie von 10,22 MeV zu bestimmen. Die Polarisierbarkeit wurde aus den Protonenstreudaten für den Anregungsenergiebereich von (11-26) MeV extrahiert. Die benötigten E1-Wirkungsquerschnitte gingen aus einer Multipolentfaltung der experimentellen Wirkungsquerschnitte hervor. Mit Hilfe der Methode virtueller Photonen konnten diese in einen analogen Photoabsorptionsquerschnitt umgerechnet werden. Aus der Verteilung der Photoabsorptionsquerschnitte wurde die Polarisierbarkeit berechnet. Die Analyse der (p,p')-Daten hat deutlich gemacht, dass sowohl die Festlegung eines geeigneten maximalen Streuwinkels in der Methode virtueller Photonen und die Methode der Multipolentfaltung im Bereich der IVGDR zu Problemen führen kann. In der Analyse stellte es sich als schwierig heraus, einerseits E1- und M1-Beiträge zum experimentellen Wirkungsquerschnitt auf der niederenergetischen Flanke der Resonanz eindeutig zu trennen und andererseits ein geeignetes Untergrundmodell auf der höherenergetischen Flanke festzulegen. Je nachdem mit welchen Modellwinkelverteilungen der Wirkungsquerschnitte die Multipolentfaltungen durchgeführt wurden, lag das Ergebnis bei (1,36 +/- 0,14) fm? oder (1,50 +/- 0,09) fm?. Mit einem um Protonenemissionen erweiterten 48Ca(e,e'n)-Datensatz und mit 40Ca(gamma,abs)-Daten aus konnte ein Wertebereich für die Polarisierbarkeit des Kerns 48Ca im gleichen Anregungsenergiebereich bestimmt werden. Die Polarisierbarkeit liegt demnach zwischen (1,50 +/- 0,02) fm? und (1,69 +/- 0,03) fm?. Darüber hinaus gibt es sowohl durch die Messung am Kern 40Ca als auch am Kern 48Ca mit polarisierten Protonen Hinweise, dass weitere relevante E1-Stärke bei höheren Anregungsenergien bis zu etwa 60 MeV zu finden ist. Mit den Photoabsorptionsquerschnitten des Kerns 40Ca wurde eine Polarisierbarkeit für den Kern 48Ca im Bereich von (10-60) MeV geschätzt. Sie beträgt (2,09 +/- 0,02) fm? und unterscheidet sich signifikant von einer theoretischen Vorhersage aus der Energiedichte-Funktionaltheorie mit (2,31 +/- 0,09) fm?. Die Ergebnisse der vorliegenden Arbeit können zusammen mit dem entsprechenden Ergebnis für den Kern 208Pb verwendet werden, um die Wertebereiche der Parameter der Kernmodelle weiter einzuschränken. Dazu müssen bestehende Modellrechnungen für den ausgewerteten Anregungsenergiebereich wiederholt werden. Dann können die Ergebnisse der vorliegenden Arbeit einen wichtigen Beitrag zur Bestimmung der Dicke der Neutronenhaut im Kern 48Ca leisten und zur Eingrenzung der Symmetrieenergie-Parameterwerte in der Zustandsgleichung der Kernmaterie. Im Kern 48Ca konzentriert sich nahezu die gesamte experimentell bestimmbare Spin-M1-Stärke in dem \einsplus-Zustand bei 10,22 MeV. Dabei ist der Beitrag zur Spin-M1-Stärke durch das isoskalare Matrixelement im Vergleich zu dem anderen Extremfall, dem Kern 208Pb, maximal. Daher musste in der Analyse ein isoskalarer Beitrag zur Anregung des Zustandes berücksichtigt werden. Die Auswertung der Daten der vorliegenden Arbeit stützte sich auf die für Gamow-Teller-Übergänge etablierte Methode, mit der die hadronische isovektorielle Anregungsstärke aus dem experimentellen Wirkungsquerschnitt bei 0? bestimmt wird. Diese Methode nutzt die Proportionalität zwischen dem Wirkungsquerschnitt und der Anregungsstärke, die für Einschussenergien bei etwa 300 MeV eine geeignete Näherung darstellt. Der Proportionalitätsfaktor ist der sogenannte Einheitsquerschnitt. Diese Methode wurde auf die Anregung von Spin-M1-Übergängen mit Protonen unter den Annahmen übertragen, dass zwischen benachbarten Isobaren Isospinsymmetrie besteht und dass die Einheitsquerschnitte bei der Anregung analoger Zustände gleich sind. Damit war es für den besagten Zustand des Kerns 48Ca möglich, die totale elektromagnetische Spin-M1-Stärke aus dem experimentellen Wirkungsquerschnitt bei 0? zu bestimmen. Dies setzte aber voraus, dass der experimentelle Wirkungsquerschnitt auf seinen isovektoriellen Anteil reduziert werden konnte. Dies war in der vorliegenden Arbeit mit Hilfe einer Entfaltung der experimentellen Wirkungsquerschnitte mit isoskalaren und isovektoriellen Modellwinkelverteilungen aus DWBA-Rechnungen möglich. Zusätzlich boten 48Ca(p,n)-Daten die Möglichkeit, die totale Spin-M1-Stärke des Kerns 48Ca auch aus dem Übergang in den analogen Zustand des Kerns 48Sc zu berechnen. Damit konnte anhand von unabhängigen Daten und einer bereits etablierten Methode überprüft werden, ob die gleiche Methode auch bei (p,p')-Daten sinnvolle Ergebnisse liefert. In der vorliegenden Arbeit wurden zusätzlich ältere (p,p')-Daten verwendet, so dass Daten bei 200 MeV und 295 MeV zur Verfügung standen. In allen Fällen waren die Ergebnisse aus den Daten des Kerns 48Ca nicht nur untereinander sondern auch mit dem Elektronenstreuergebnis von B(M1) = (3,9 +/- 0,3) ??_N verträglich. Da diese Methode auch im Fall des Kerns 208Pb(p,p') Ergebnisse lieferte, die in keinem direkten Widerspruch zu den Resultaten aus (gamma,gamma')- und (n,n'gamma)-Messungen standen, wurde das Verfahren als geeignet eingestuft, um die totale Spin-M1-Stärke unter den genannten Bedingungen aus (p,p')-Daten zu extrahieren. Für den diskutierten Zustand des Kerns 48Ca wird ein gewichteter Mittelwert von B(M1) = (3,82 +/- 0,26) ??_N als Ergebnis angegeben. Damit kann das Ergebnis aus einem kürzlich durchgeführten (gamma,n)-Experiment mit B(M1) = (6,8 +/- 0,5) ??_N nicht bestätigt werden.","2016","2024-12-09 22:08:00","2024-12-09 22:45:04","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","Dipolpolarisierbarkeit; Protonenstreuung; #university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UB8XKDRC","thesis","2016","Kremer, Christoph","Linking partial and quasi dynamical symmetries in rotational nuclei and shell evolution in 96-Zr","","","","","http://tubiblio.ulb.tu-darmstadt.de/77736/","The first part of this thesis revolves around symmetries in the sd-IBA-1. A region of approximate O(6) symmetry for the ground-state band, a partial dynamical symmetry (PDS) of type III, in the parameter space of the extended consistent-Q formalism is identified through quantum number fluctuations. The simultaneous occurrence of a SU(3) quasi dynamical symmetry for nuclei in the region of O(6) PDS is explained via the beta=1, gamma=0 intrinsic state underlying the ground-state band. The previously unrelated concepts of PDS and QDS are connected for the first time and many nuclei in the rare earth region that approximately satisfy both symmetry requirements are identified. Ground-state to ground-state (p,t) transfer reactions are presented as an experimental signature to identify pairs of nuclei that both exhibit O(6) PDS. In the second part of this thesis inelastic electron scattering off 96-Zr is studied. The experiment was performed at the high resolution Lintott spectrometer at the S-DALINAC and covered a momentum-transfer range of 0.28 - 0.59 fm^(-1). Through a relative analysis using Plane Wave Born Approximation (PWBA) the B(E2;2+2-¿0+1) value is extracted without incurring the additional model dependence of a Distorted Wave Born Approximation (DWBA). By combining this result with known multipole mixing ratios and branching ratios all decay strengths of the 2+2 state are determined. A mixing calculation establishes very weak mixing (V = 76 keV) between states of the ground-state band and those of the band build on top of the 0+2 state which includes the 2+2 state. The occurrence of these two isolated bands is interpreted within the shell model in terms of type II shell evolution.","2016","2024-12-09 22:08:00","2024-12-09 22:44:52","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8W8SJVY","thesis","2016","Zweidinger, Markus","Kernstrukturuntersuchungen in mittelschweren atomkernen mit der methode der kernresonanzfluoreszenz","","","","","http://tubiblio.ulb.tu-darmstadt.de/82848/","Die vorliegende Arbeit beschäftigt sich mit der Untersuchung der Dipolstärkeverteilung der stabilen Isotope 92Zr und 94Zr. Beide weisen sowohl eine gerade Protonen- als auch Neutronenanzahl auf. Angewendet wurde die Methode der Kernresonanzfluoreszenz, bei der reelle Photonen verwendet werden, um den Kern aus dem Grundzustand heraus in einen angeregten Zustand zu versetzen. Die Messungen wurden an zwei verschiedenen Experimentierplätzen durchgeführt. Zum einen am Darmstadt High Intensity Photon Setup (DHIPS) und zum anderen an der High Intensity Gamma-ray Source (HIGS). Während aus den Messungen an DHIPS Informationen über die Spinquantenzahl und den integrierten Wirkungsquerschnitt einzelner Zustände gewonnen werden können, geben die Messungen an HIGS Aufschluss über die Paritätsquantenzahl und das mittlere Verzweigungsverhältnis. Insgesamt konnten 105 dipolangeregte Zustände im Isotop 92Zr und 124 im Kern 94Zr identifiziert werden. Von diesen konnten, mit wenigen Ausnahmen, alle zum ersten Mal beobachtet werden. Die extrahierte Dipolstärkeverteilung wird auf das Auftreten der Pygmy Dipol Resonanz, die in benachbarten Kernen nachgewiesen werden konnte und der Spinflip M1-Resonanz, die in vorangegangenen Experimenten im Isotop 90Zr beobachtet werden konnte, untersucht. Zusätzlich dazu wird der Zwei-Phononenzustand durch den Vergleich mit der globalen Systematik identifiziert. Des Weiteren wird das bestimmte mittlere Verzweigungsverhältnis mit Rechnungen, die im Rahmen des statistischen Modells durchgeführt wurden, verglichen.","2016","2024-12-09 22:08:00","2024-12-09 22:38:36","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYG687S9","thesis","2015","Stahl, Christian","New methods for the γ-ray spectroscopy with position-sensitive detector systems","","","","","http://tubiblio.ulb.tu-darmstadt.de/75242/","This doctoral thesis describes two new experimental techniques for in-beam γ-ray spectroscopy that exploit the position-sensitivity of the latest generation of high-purity Germanium detectors, so-called γ-ray tracking detectors. These detectors allow to determine the interaction points of γ-ray quanta within the detector material with unrivaled accuracy. The continuous-angle Doppler-Shift Attenuation Method extends the well-known DSA Method for the measurement of nuclear level lifetimes by providing a complete description of the observed characteristic, Doppler-broadened γ-ray lineshapes as a function of the energy and detection polar angle of the γ-rays. The method?s power is demonstrated by the precise lifetime determination of the 2+1 and 3?1 state of 136 Xe from data taken with the AGATA demonstrator. The method of Coulex-Multipolarimetry with relativistic heavy-ion beams allows for the measurement of electromagnetic multipole-mixing ratios of γ-radiation. The core of the method is the determination of velocity-dependent Coulomb excitation cross sections at two different relativistic ion energies. These can be determined in one single measurement by distinguishing excitations in two spatially separated targets via different observed Doppler-shifts that can be reliably separated in γ-ray tracking detectors. This method was employed during the PreSPEC-AGATA campaign in the experiment S426 at GSI?s FRS in 2014.","2015-07","2024-12-09 22:08:00","2024-12-09 22:38:45","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","DSAM; GRETA; lifetime measurement; multipole mixing ratio; radioactive ion beam; #university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7ZBMHPW","thesis","2015","Ralet, Damian","Lifetime measurement in the mass region A<code>126</code>100 with the PreSPEC-AGATA setup","","","","","http://tubiblio.ulb.tu-darmstadt.de/75000/","Mid-shell nuclei in the mass region A<code>126</code>100 show collective behavior. For instance, neutron rich even-even molybdenum isotopes are associated with a shape-phase transition. A spherical vibrator nucleus is observed for N=48 neutrons, while measurements indicate a deformed rotor nucleus for N=64 neutrons. In order to characterize the shape of molybdenum nuclei better, thus the shape-phase transition in molybdenum isotopes, a PreSPEC-AGATA experiment was performed at GSI. In particular, the experiment aimed at measuring the lifetime of the 4+ excited state of 108Mo to deduce the decay transition rate of the 4+ state. The production of 108Mo was performed in two steps. First, the GSI Fragment-Separator (FRS) selected 109Tc ions produced via fission of a 238U beam. Then, 109Tc ions underwent a fragmentation reaction on a beryllium secondary target. Half-speed of light fragments produced in this second reaction were identified by the Lund-York-Cologne CAlorimeter (LYCCA). gamma-rays were detected by the AGATA array positioned around the secondary target at forward angles. A complex electronics and data-acquisition system was set up to record the coincidences between a flying ion and the gamma-rays it emitted. The interaction position of gamma-rays inside an AGATA crystal is determined with good resolution. Therefore, combined with the large Doppler shift of the gamma-ray, it provides a unique possibility to measure lifetime with the Geometrical-Doppler-Shift-Attenuation method. From the data analysis which included several new techniques, the half-life of T1/2 = 11 (+16;-6) ps was extracted for the first 4+ state of 108Mo. The statistics recorded in this experiment is relatively low which leads to a large uncertainty on this measurement. With this large uncertainty, it is not possible to conclude on the exact behavior of the 108Mo nucleus, even though the comparison of our measurement with geometrical models would favor a transitional nucleus with approximate X(5) solution of the Bohr-Hamiltonian. However, this measurement proves the possibility of lifetime determination coupling relativistic ion beams with the AGATA array. Therefore, it represents a crucial step towards more precise measurements that will be performed at HISPEC with the increased beam intensity provided by the Super-FRS at FAIR.","2015","2024-12-09 22:08:00","2024-12-09 22:44:44","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","lifetime measurement; PreSPEC; #university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"THDMYNTT","thesis","2015","Romig, Christopher","Investigation of nuclear structure with relative self-absorption measurements","","","","","http://tubiblio.ulb.tu-darmstadt.de/72282/","In this work, a special application of the nuclear resonance fluorescence technique has been used and further advanced to study nuclear structure effects: so-called relative self-absorption experiments. They allow for the direct determination of ground-state transition widths of excited states, an important quantity for comparisons to model calculations, as well as the level width and the branching ratio to the ground state of individual states in a model-independent way. Two self-absorption measurements have been performed. On the one hand, the absolute excitation widths and the decay pattern of low-lying excited dipole states in the energy regime of the pygmy dipole resonance have been investigated in the nucleus $^{140}$Ce. The results of the nuclear resonance fluorescence measurement, which is part of a self-absorption experiment, as well as of the actual self-absorption measurement are presented for 117 and 104 excited states of $^{140}$Ce, respectively. They are compared to previous measurements and discussed with respect to the statistical model. On the other hand, a high-precision measurement of the self absorption of the $T=1$, $J^{\pi}=0^+_1$ level at an excitation energy of \unit[3563]{keV} in $^6$Li has been conducted. A precisely measured level width of this state can serve as a benchmark for modern ab-inito calculations.","2015","2024-12-09 22:08:00","2024-12-09 22:39:03","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","ISBN: 978-3-8439-2021-6","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
